Geneid	SRR5364325
ENSMUSG00000104361	70
ENSMUSG00000042157	0
ENSMUSG00000027925	0
ENSMUSG00000054215	0
ENSMUSG00000048455	0
ENSMUSG00000102345	0
ENSMUSG00000045566	0
ENSMUSG00000102308	0
ENSMUSG00000049128	0
ENSMUSG00000042165	10
ENSMUSG00000093865	16
ENSMUSG00000063328	4
ENSMUSG00000106072	0
ENSMUSG00000106276	0
ENSMUSG00000119756	1
ENSMUSG00000105860	0
ENSMUSG00000103900	0
ENSMUSG00000096177	0
ENSMUSG00000104646	0
ENSMUSG00000097532	0
ENSMUSG00000105395	46
ENSMUSG00000083822	2
ENSMUSG00000105460	0
ENSMUSG00000060438	242
ENSMUSG00000106383	521
ENSMUSG00000098737	0
ENSMUSG00000104967	0
ENSMUSG00000089493	0
ENSMUSG00000105093	0
ENSMUSG00000105748	30
ENSMUSG00000081829	1
ENSMUSG00002076447	0
ENSMUSG00000090066	13
ENSMUSG00000060256	0
ENSMUSG00000058005	0
ENSMUSG00000103512	0
ENSMUSG00000102169	0
ENSMUSG00000102933	0
ENSMUSG00000102769	0
ENSMUSG00000102445	0
ENSMUSG00000094163	0
ENSMUSG00000103841	0
ENSMUSG00000102804	0
ENSMUSG00000104460	0
ENSMUSG00000104059	0
ENSMUSG00000102857	0
ENSMUSG00000094328	0
ENSMUSG00000102655	0
ENSMUSG00000095251	0
ENSMUSG00000102696	0
ENSMUSG00000103239	0
ENSMUSG00000102462	0
ENSMUSG00000104338	0
ENSMUSG00000102949	0
ENSMUSG00000102311	0
ENSMUSG00000102285	0
ENSMUSG00000089826	0
ENSMUSG00000074424	0
ENSMUSG00000090111	0
ENSMUSG00000089689	2
ENSMUSG00000089893	0
ENSMUSG00000089696	0
ENSMUSG00000089891	0
ENSMUSG00000106105	0
ENSMUSG00000105925	0
ENSMUSG00000100962	0
ENSMUSG00000103024	2
ENSMUSG00000104448	0
ENSMUSG00000047959	47
ENSMUSG00000120721	22
ENSMUSG00000042861	3
ENSMUSG00000046213	9
ENSMUSG00000105532	0
ENSMUSG00002075593	0
ENSMUSG00000055891	0
ENSMUSG00000119427	0
ENSMUSG00000097851	0
ENSMUSG00000118876	0
ENSMUSG00000119030	0
ENSMUSG00000097041	3
ENSMUSG00000095836	1
ENSMUSG00000118406	0
ENSMUSG00002075569	0
ENSMUSG00000119563	0
ENSMUSG00000119774	0
ENSMUSG00000104642	1
ENSMUSG00000118677	0
ENSMUSG00000106641	2
ENSMUSG00002074915	0
ENSMUSG00000118698	0
ENSMUSG00000118936	0
ENSMUSG00000106317	181
ENSMUSG00000105677	87
ENSMUSG00000105842	1
ENSMUSG00000106341	0
ENSMUSG00000104910	0
ENSMUSG00000000562	7
ENSMUSG00000118531	0
ENSMUSG00000105852	143
ENSMUSG00000074340	713
ENSMUSG00000104592	0
ENSMUSG00000043873	238
ENSMUSG00000092072	6
ENSMUSG00000105277	0
ENSMUSG00000065045	1
ENSMUSG00000077569	7
ENSMUSG00000098397	6
ENSMUSG00000118504	3
ENSMUSG00000090005	6
ENSMUSG00000077996	0
ENSMUSG00000064930	0
ENSMUSG00000104649	2
ENSMUSG00000084527	0
ENSMUSG00000099199	0
ENSMUSG00000096544	69
ENSMUSG00000106150	0
ENSMUSG00000064915	0
ENSMUSG00000119192	0
ENSMUSG00000106009	0
ENSMUSG00000119106	0
ENSMUSG00000084339	0
ENSMUSG00000102261	2
ENSMUSG00000106182	0
ENSMUSG00000048106	0
ENSMUSG00000103781	0
ENSMUSG00000106455	6
ENSMUSG00000105813	6
ENSMUSG00000106022	5
ENSMUSG00000074248	0
ENSMUSG00000106036	0
ENSMUSG00000106224	0
ENSMUSG00000104676	4
ENSMUSG00000106087	45
ENSMUSG00000105597	28
ENSMUSG00000105889	0
ENSMUSG00000104595	0
ENSMUSG00000104869	3
ENSMUSG00000095822	0
ENSMUSG00000077804	0
ENSMUSG00000077148	7
ENSMUSG00000105654	0
ENSMUSG00000119025	0
ENSMUSG00000105692	373
ENSMUSG00000082394	15
ENSMUSG00000105992	4
ENSMUSG00000034437	394
ENSMUSG00000106025	57
ENSMUSG00000106415	0
ENSMUSG00000105339	0
ENSMUSG00000105103	0
ENSMUSG00000106125	3
ENSMUSG00000106128	0
ENSMUSG00000106511	2
ENSMUSG00000106376	0
ENSMUSG00000106059	0
ENSMUSG00000105478	1
ENSMUSG00002075254	0
ENSMUSG00000106114	0
ENSMUSG00000106012	0
ENSMUSG00000106531	0
ENSMUSG00000081910	0
ENSMUSG00000105229	0
ENSMUSG00000104874	0
ENSMUSG00000102242	0
ENSMUSG00000102667	0
ENSMUSG00000103473	12
ENSMUSG00000036894	525
ENSMUSG00000098208	4
ENSMUSG00000104135	0
ENSMUSG00000103031	0
ENSMUSG00000103406	0
ENSMUSG00000104470	0
ENSMUSG00000103362	0
ENSMUSG00000094084	0
ENSMUSG00000104144	0
ENSMUSG00000103350	0
ENSMUSG00000104229	0
ENSMUSG00000102511	0
ENSMUSG00000103210	0
ENSMUSG00000068879	0
ENSMUSG00000105004	0
ENSMUSG00000098381	0
ENSMUSG00000105245	33
ENSMUSG00000086557	1
ENSMUSG00000055138	0
ENSMUSG00002076808	0
ENSMUSG00000105325	0
ENSMUSG00000106122	0
ENSMUSG00000064460	0
ENSMUSG00000099011	0
ENSMUSG00000106354	0
ENSMUSG00000106651	23
ENSMUSG00000119828	0
ENSMUSG00000090268	0
ENSMUSG00000085006	2
ENSMUSG00000104881	0
ENSMUSG00000084058	2
ENSMUSG00000087720	0
ENSMUSG00000084846	304
ENSMUSG00000086288	175
ENSMUSG00000099033	8
ENSMUSG00000004885	165
ENSMUSG00000105843	0
ENSMUSG00000108394	4
ENSMUSG00000108689	0
ENSMUSG00000087411	0
ENSMUSG00000105746	2
ENSMUSG00000099105	0
ENSMUSG00000105208	0
ENSMUSG00000103573	0
ENSMUSG00000106442	0
ENSMUSG00000103460	0
ENSMUSG00000103499	0
ENSMUSG00000103539	0
ENSMUSG00000103643	0
ENSMUSG00000102825	3
ENSMUSG00000103039	64
ENSMUSG00000104231	64
ENSMUSG00000102862	1
ENSMUSG00000089932	0
ENSMUSG00000069041	3
ENSMUSG00000107741	65
ENSMUSG00000107524	79
ENSMUSG00000107892	20
ENSMUSG00000074619	10
ENSMUSG00000064927	5
ENSMUSG00000105517	4
ENSMUSG00000105674	0
ENSMUSG00000089079	0
ENSMUSG00000103012	2
ENSMUSG00000102614	0
ENSMUSG00000103652	0
ENSMUSG00000103464	0
ENSMUSG00000103313	20
ENSMUSG00000087440	24
ENSMUSG00002076110	0
ENSMUSG00000104200	0
ENSMUSG00000103654	0
ENSMUSG00000104241	0
ENSMUSG00000103191	0
ENSMUSG00000104223	0
ENSMUSG00000111756	6
ENSMUSG00000065580	1
ENSMUSG00000065606	0
ENSMUSG00000089417	21
ENSMUSG00000103094	0
ENSMUSG00000120920	0
ENSMUSG00000106427	6
ENSMUSG00000043468	0
ENSMUSG00000106486	0
ENSMUSG00000104842	0
ENSMUSG00000105909	1
ENSMUSG00000090817	0
ENSMUSG00000106107	4
ENSMUSG00000106129	0
ENSMUSG00000105696	0
ENSMUSG00000105641	0
ENSMUSG00000106456	0
ENSMUSG00000081919	0
ENSMUSG00000083331	0
ENSMUSG00000083222	1
ENSMUSG00000082185	11
ENSMUSG00000082089	0
ENSMUSG00000083577	0
ENSMUSG00000082589	0
ENSMUSG00000105351	0
ENSMUSG00000104799	0
ENSMUSG00000078592	5
ENSMUSG00002076165	1
ENSMUSG00000057359	187
ENSMUSG00000093392	0
ENSMUSG00000076456	0
ENSMUSG00000104574	0
ENSMUSG00002075702	0
ENSMUSG00000104773	0
ENSMUSG00002076160	0
ENSMUSG00000104556	2
ENSMUSG00000105523	0
ENSMUSG00000084564	0
ENSMUSG00000104779	0
ENSMUSG00000106628	0
ENSMUSG00000104530	0
ENSMUSG00000105718	0
ENSMUSG00000103566	0
ENSMUSG00000105934	0
ENSMUSG00000118723	1
ENSMUSG00000070342	0
ENSMUSG00000106419	1
ENSMUSG00000104862	0
ENSMUSG00000104528	14
ENSMUSG00000095661	0
ENSMUSG00000106572	0
ENSMUSG00000121704	0
ENSMUSG00000103441	0
ENSMUSG00000074580	0
ENSMUSG00000105506	0
ENSMUSG00000121774	6
ENSMUSG00000104756	0
ENSMUSG00000121775	7
ENSMUSG00000069014	0
ENSMUSG00000121776	0
ENSMUSG00000027694	0
ENSMUSG00000045327	0
ENSMUSG00000051036	0
ENSMUSG00000121905	0
ENSMUSG00000105919	0
ENSMUSG00000086377	0
ENSMUSG00002076591	0
ENSMUSG00000042244	0
ENSMUSG00000082826	0
ENSMUSG00002075468	0
ENSMUSG00000105644	0
ENSMUSG00000105819	0
ENSMUSG00000106117	0
ENSMUSG00000105892	1
ENSMUSG00000096621	0
ENSMUSG00000106174	0
ENSMUSG00000121904	0
ENSMUSG00000106257	0
ENSMUSG00000103701	0
ENSMUSG00000086718	4
ENSMUSG00000105840	0
ENSMUSG00000105879	0
ENSMUSG00000105082	1
ENSMUSG00000084456	0
ENSMUSG00000094018	0
ENSMUSG00000065079	0
ENSMUSG00000105518	0
ENSMUSG00000106584	0
ENSMUSG00000119872	0
ENSMUSG00000044434	62
ENSMUSG00000105135	180
ENSMUSG00000105176	271
ENSMUSG00000105739	0
ENSMUSG00002075173	0
ENSMUSG00002075164	0
ENSMUSG00000104797	0
ENSMUSG00000104901	18
ENSMUSG00000074637	308
ENSMUSG00002075836	0
ENSMUSG00000105284	0
ENSMUSG00000089350	0
ENSMUSG00000102436	1
ENSMUSG00000065569	0
ENSMUSG00002075293	1
ENSMUSG00000104178	0
ENSMUSG00000104033	38
ENSMUSG00000102729	41
ENSMUSG00000118659	0
ENSMUSG00000122046	0
ENSMUSG00000086745	16
ENSMUSG00000122135	0
ENSMUSG00000122136	0
ENSMUSG00000122141	0
ENSMUSG00000122171	1
ENSMUSG00000122172	0
ENSMUSG00000122177	2
ENSMUSG00000122202	0
ENSMUSG00000122209	0
ENSMUSG00000104909	0
ENSMUSG00000122233	0
ENSMUSG00000122275	17
ENSMUSG00000122311	0
ENSMUSG00000122312	0
ENSMUSG00000122319	0
ENSMUSG00000122342	1
ENSMUSG00000104004	0
ENSMUSG00000098912	1940
ENSMUSG00000122408	12
ENSMUSG00000120717	226
ENSMUSG00000122480	0
ENSMUSG00000106008	0
ENSMUSG00000122526	6
ENSMUSG00000122531	0
ENSMUSG00000122603	0
ENSMUSG00000114832	1
ENSMUSG00000120588	0
ENSMUSG00000122697	0
ENSMUSG00000104588	1
ENSMUSG00000120857	6
ENSMUSG00000122758	2
ENSMUSG00000105765	0
ENSMUSG00000122796	0
ENSMUSG00000122798	4
ENSMUSG00000122819	1
ENSMUSG00000122822	3
ENSMUSG00000122833	0
ENSMUSG00000122842	0
ENSMUSG00000105834	7
ENSMUSG00000122890	0
ENSMUSG00000122894	0
ENSMUSG00000122906	1
ENSMUSG00000122918	0
ENSMUSG00000122921	6
ENSMUSG00000085953	48
ENSMUSG00000122945	7
ENSMUSG00000122960	0
ENSMUSG00000097456	47
ENSMUSG00000122965	0
ENSMUSG00000103998	6
ENSMUSG00000122971	0
ENSMUSG00000122978	0
ENSMUSG00000122986	0
ENSMUSG00000122997	0
ENSMUSG00000123001	0
ENSMUSG00000123005	0
ENSMUSG00000104401	1
ENSMUSG00000123034	0
ENSMUSG00000123047	0
ENSMUSG00000123087	0
ENSMUSG00000123098	2
ENSMUSG00000106053	0
ENSMUSG00000123129	0
ENSMUSG00000120786	0
ENSMUSG00000086561	2
ENSMUSG00000104109	0
ENSMUSG00000123229	0
ENSMUSG00000123232	0
ENSMUSG00000123234	0
ENSMUSG00000106052	0
ENSMUSG00000123316	1
ENSMUSG00000123364	12
ENSMUSG00000123369	0
ENSMUSG00000123380	0
ENSMUSG00000123389	0
ENSMUSG00000123422	20
ENSMUSG00000123441	0
ENSMUSG00000123465	0
ENSMUSG00000123484	0
ENSMUSG00000123496	0
ENSMUSG00000123512	0
ENSMUSG00000123527	7
ENSMUSG00000123543	2
ENSMUSG00000106426	0
ENSMUSG00000123582	2
ENSMUSG00000123616	0
ENSMUSG00000120231	44
ENSMUSG00000074388	5
ENSMUSG00000123654	0
ENSMUSG00000123664	0
ENSMUSG00000120205	0
ENSMUSG00000123714	0
ENSMUSG00000123739	2
ENSMUSG00000123760	0
ENSMUSG00000123780	0
ENSMUSG00000123783	0
ENSMUSG00000123796	0
ENSMUSG00000123813	3
ENSMUSG00000102987	0
ENSMUSG00000123887	0
ENSMUSG00000123900	0
ENSMUSG00000123916	1
ENSMUSG00000097761	7
ENSMUSG00000123950	0
ENSMUSG00000120173	0
ENSMUSG00000105535	8
ENSMUSG00000123988	0
ENSMUSG00000104710	12
ENSMUSG00000124007	13
ENSMUSG00000124020	7
ENSMUSG00000085810	0
ENSMUSG00000124080	0
ENSMUSG00000124086	0
ENSMUSG00000124098	0
ENSMUSG00000105475	0
ENSMUSG00000124134	0
ENSMUSG00000124135	0
ENSMUSG00000087625	3
ENSMUSG00000124157	0
ENSMUSG00000124167	0
ENSMUSG00000124169	0
ENSMUSG00000124177	0
ENSMUSG00000124190	0
ENSMUSG00000124221	0
ENSMUSG00000124274	0
ENSMUSG00000124276	0
ENSMUSG00000124295	0
ENSMUSG00000124303	0
ENSMUSG00000124354	0
ENSMUSG00000124357	1
ENSMUSG00000124361	26
ENSMUSG00000105337	9
ENSMUSG00000124372	0
ENSMUSG00000124389	1
ENSMUSG00000124393	0
ENSMUSG00000124403	0
ENSMUSG00000124404	5
ENSMUSG00000124439	0
ENSMUSG00000124479	0
ENSMUSG00000124482	0
ENSMUSG00000124516	0
ENSMUSG00000124525	0
ENSMUSG00000124530	0
ENSMUSG00000106629	0
ENSMUSG00000124565	0
ENSMUSG00000105676	20
ENSMUSG00000124579	0
ENSMUSG00000124594	3
ENSMUSG00000124619	0
ENSMUSG00000124635	0
ENSMUSG00000124660	0
ENSMUSG00000124672	3
ENSMUSG00000124690	0
ENSMUSG00000124717	0
ENSMUSG00000124756	0
ENSMUSG00000124779	4
ENSMUSG00000124803	1
ENSMUSG00000097183	20
ENSMUSG00000124812	2
ENSMUSG00000124846	1
ENSMUSG00000124847	0
ENSMUSG00000124855	0
ENSMUSG00000124888	0
ENSMUSG00000124933	0
ENSMUSG00000124967	0
ENSMUSG00000102979	0
ENSMUSG00000124985	0
ENSMUSG00000104766	0
ENSMUSG00000125091	0
ENSMUSG00000125093	121
ENSMUSG00000105190	0
ENSMUSG00000120758	8
ENSMUSG00000125151	0
ENSMUSG00000125153	6
ENSMUSG00000125166	0
ENSMUSG00000094613	0
ENSMUSG00000093557	0
ENSMUSG00000125216	4
ENSMUSG00000125241	0
ENSMUSG00000125503	2
ENSMUSG00000125543	0
ENSMUSG00000086833	0
ENSMUSG00000125547	6
ENSMUSG00000125593	1
ENSMUSG00000092196	0
ENSMUSG00000125618	1
ENSMUSG00000102677	0
ENSMUSG00000125630	0
ENSMUSG00000125640	0
ENSMUSG00000102936	0
ENSMUSG00000125663	0
ENSMUSG00000125680	11
ENSMUSG00000125682	0
ENSMUSG00000125688	0
ENSMUSG00000125712	0
ENSMUSG00000125717	0
ENSMUSG00000125723	0
ENSMUSG00000105222	0
ENSMUSG00000125755	33
ENSMUSG00000085106	1
ENSMUSG00000125784	0
ENSMUSG00000125788	0
ENSMUSG00000092242	37
ENSMUSG00000125794	6
ENSMUSG00000125810	3
ENSMUSG00000125812	0
ENSMUSG00000125818	0
ENSMUSG00000125829	0
ENSMUSG00000120266	0
ENSMUSG00000125862	2
ENSMUSG00000106342	0
ENSMUSG00000125870	0
ENSMUSG00000105153	0
ENSMUSG00000125902	2
ENSMUSG00000125923	6
ENSMUSG00000125932	0
ENSMUSG00000119972	0
ENSMUSG00000125947	0
ENSMUSG00000125985	0
ENSMUSG00000102545	17
ENSMUSG00000125997	0
ENSMUSG00000120941	0
ENSMUSG00000126027	1
ENSMUSG00000126030	0
ENSMUSG00000106583	6
ENSMUSG00000126051	1
ENSMUSG00000126069	0
ENSMUSG00000126079	7
ENSMUSG00000126085	1
ENSMUSG00000126112	5
ENSMUSG00000121700	0
ENSMUSG00000090427	0
ENSMUSG00000126141	0
ENSMUSG00000126144	0
ENSMUSG00000126146	0
ENSMUSG00000126160	0
ENSMUSG00000110441	3
ENSMUSG00000104850	184
ENSMUSG00000126185	16
ENSMUSG00000126197	0
ENSMUSG00000104968	0
ENSMUSG00000126225	0
ENSMUSG00000126233	0
ENSMUSG00000086679	11
ENSMUSG00000126310	0
ENSMUSG00000062046	0
ENSMUSG00000126336	0
ENSMUSG00000104557	0
ENSMUSG00000126341	1
ENSMUSG00000104653	0
ENSMUSG00000126375	0
ENSMUSG00000126385	0
ENSMUSG00000126396	0
ENSMUSG00000126398	0
ENSMUSG00000126415	0
ENSMUSG00000126436	0
ENSMUSG00000126527	0
ENSMUSG00000126580	0
ENSMUSG00000120363	0
ENSMUSG00000126619	5
ENSMUSG00000126632	0
ENSMUSG00000104543	0
ENSMUSG00000126694	0
ENSMUSG00000126699	0
ENSMUSG00000126703	0
ENSMUSG00000126715	0
ENSMUSG00000126753	0
ENSMUSG00000105331	9
ENSMUSG00000106437	0
ENSMUSG00000106093	22
ENSMUSG00000126826	0
ENSMUSG00000126835	0
ENSMUSG00000126837	0
ENSMUSG00000106515	6
ENSMUSG00000105961	2
ENSMUSG00000126870	7
ENSMUSG00000028177	2
ENSMUSG00000085102	0
ENSMUSG00000105797	0
ENSMUSG00000121477	1800
ENSMUSG00000126929	14
ENSMUSG00000126946	0
ENSMUSG00000105698	26
ENSMUSG00000126971	0
ENSMUSG00000126972	0
ENSMUSG00000127008	1
ENSMUSG00000127010	2
ENSMUSG00000105651	18
ENSMUSG00000127052	0
ENSMUSG00000127060	4
ENSMUSG00000127084	13
ENSMUSG00000127097	5
ENSMUSG00000127134	0
ENSMUSG00000127171	0
ENSMUSG00000127174	0
ENSMUSG00000106194	0
ENSMUSG00000106365	3
ENSMUSG00000127255	0
ENSMUSG00000127257	1
ENSMUSG00000127279	0
ENSMUSG00000127307	0
ENSMUSG00000127313	0
ENSMUSG00000127339	0
ENSMUSG00000127358	1
ENSMUSG00000119942	1
ENSMUSG00000102679	0
ENSMUSG00000127437	2
ENSMUSG00000106424	4
ENSMUSG00000127524	4
ENSMUSG00000127573	0
ENSMUSG00000127593	4
ENSMUSG00000104610	1
ENSMUSG00000127618	2
ENSMUSG00000127638	0
ENSMUSG00000127710	0
ENSMUSG00000127731	0
ENSMUSG00000127740	5
ENSMUSG00000127776	0
ENSMUSG00000127778	8
ENSMUSG00000127783	0
ENSMUSG00000097725	23
ENSMUSG00000127814	0
ENSMUSG00000098108	13
ENSMUSG00000127822	0
ENSMUSG00000127838	0
ENSMUSG00000127846	0
ENSMUSG00000127849	25
ENSMUSG00000056145	863
ENSMUSG00000127859	0
ENSMUSG00000127876	0
ENSMUSG00000050179	0
ENSMUSG00000094763	2
ENSMUSG00000100010	0
ENSMUSG00000128014	0
ENSMUSG00000128041	0
ENSMUSG00000128043	0
ENSMUSG00000128066	0
ENSMUSG00000128085	0
ENSMUSG00000128105	0
ENSMUSG00000128118	1
ENSMUSG00000128128	1
ENSMUSG00000085527	46
ENSMUSG00000128159	3
ENSMUSG00000128162	0
ENSMUSG00000128164	0
ENSMUSG00000128258	0
ENSMUSG00000128274	0
ENSMUSG00000128286	0
ENSMUSG00000121473	0
ENSMUSG00000128337	0
ENSMUSG00000128371	0
ENSMUSG00000128375	0
ENSMUSG00000128439	0
ENSMUSG00000128470	0
ENSMUSG00000104531	0
ENSMUSG00000106306	1
ENSMUSG00000128525	0
ENSMUSG00000128530	0
ENSMUSG00000128548	0
ENSMUSG00000128552	0
ENSMUSG00000128567	0
ENSMUSG00000128584	0
ENSMUSG00000102263	0
ENSMUSG00000128604	9
ENSMUSG00000128607	0
ENSMUSG00000128612	0
ENSMUSG00000128618	3
ENSMUSG00000128619	0
ENSMUSG00000128646	0
ENSMUSG00000105258	1
ENSMUSG00000128655	0
ENSMUSG00000120163	0
ENSMUSG00000093424	9
ENSMUSG00000128665	0
ENSMUSG00000106086	1
ENSMUSG00000102544	3
ENSMUSG00000128679	0
ENSMUSG00000128700	0
ENSMUSG00000128703	0
ENSMUSG00000099508	0
ENSMUSG00000128706	2
ENSMUSG00000120479	0
ENSMUSG00000128778	0
ENSMUSG00000128788	0
ENSMUSG00000104703	0
ENSMUSG00000128837	1
ENSMUSG00000128848	0
ENSMUSG00000128849	0
ENSMUSG00000128890	0
ENSMUSG00000128929	0
ENSMUSG00000097311	128
ENSMUSG00000128936	0
ENSMUSG00000128958	0
ENSMUSG00000128964	0
ENSMUSG00000089998	29
ENSMUSG00000129006	0
ENSMUSG00000129014	10
ENSMUSG00000129016	0
ENSMUSG00000104411	32
ENSMUSG00000129037	1
ENSMUSG00000129039	1
ENSMUSG00000129043	6
ENSMUSG00000104607	0
ENSMUSG00000129061	0
ENSMUSG00000129079	0
ENSMUSG00000129094	13
ENSMUSG00000129107	9
ENSMUSG00000129136	0
ENSMUSG00000129147	0
ENSMUSG00000049349	3
ENSMUSG00000129168	0
ENSMUSG00000129196	0
ENSMUSG00000129202	0
ENSMUSG00000101334	0
ENSMUSG00000129263	5
ENSMUSG00000102191	0
ENSMUSG00000129328	0
ENSMUSG00000129344	0
ENSMUSG00000129351	0
ENSMUSG00000129358	0
ENSMUSG00000129407	1
ENSMUSG00000129450	3
ENSMUSG00000129454	0
ENSMUSG00000129459	0
ENSMUSG00000129463	4
ENSMUSG00000097885	405
ENSMUSG00000129515	0
ENSMUSG00000105642	1
ENSMUSG00000105427	0
ENSMUSG00000129552	0
ENSMUSG00000104960	422
ENSMUSG00000105509	35
ENSMUSG00000120861	0
ENSMUSG00000103843	17
ENSMUSG00000046317	0
ENSMUSG00000103346	0
ENSMUSG00000129674	0
ENSMUSG00000129702	1
ENSMUSG00000129705	0
ENSMUSG00000085773	0
ENSMUSG00000129744	0
ENSMUSG00000129761	0
ENSMUSG00000129783	0
ENSMUSG00000129882	0
ENSMUSG00000102629	0
ENSMUSG00000102715	9
ENSMUSG00000120405	3
ENSMUSG00000105910	0
ENSMUSG00000129903	0
ENSMUSG00000129931	9
ENSMUSG00000129935	0
ENSMUSG00000097807	0
ENSMUSG00000129986	31
ENSMUSG00000121400	0
ENSMUSG00000130084	1
ENSMUSG00000130120	0
ENSMUSG00000130125	2
ENSMUSG00000130126	2
ENSMUSG00000130128	0
ENSMUSG00000130170	2
ENSMUSG00000130178	0
ENSMUSG00000130179	0
ENSMUSG00000130203	1
ENSMUSG00000130240	0
ENSMUSG00000130251	0
ENSMUSG00000130259	0
ENSMUSG00000130282	0
ENSMUSG00000130288	0
ENSMUSG00000105966	4
ENSMUSG00000130291	0
ENSMUSG00000130297	11
ENSMUSG00000130302	0
ENSMUSG00000130325	0
ENSMUSG00000130343	17
ENSMUSG00000102362	0
ENSMUSG00000121018	13
ENSMUSG00000130359	0
ENSMUSG00000105789	8
ENSMUSG00000130387	0
ENSMUSG00000130389	1
ENSMUSG00000130399	2
ENSMUSG00000130413	0
ENSMUSG00000130414	0
ENSMUSG00000130419	0
ENSMUSG00000130438	3
ENSMUSG00000130453	0
ENSMUSG00000130476	0
ENSMUSG00000105652	1
ENSMUSG00000130481	0
ENSMUSG00000130490	0
ENSMUSG00000105511	1
ENSMUSG00000130518	0
ENSMUSG00000130528	18
ENSMUSG00000130553	0
ENSMUSG00000130575	0
ENSMUSG00000130617	0
ENSMUSG00000130628	0
ENSMUSG00000130640	6
ENSMUSG00000130661	0
ENSMUSG00000130664	0
ENSMUSG00000082766	9
ENSMUSG00000130679	0
ENSMUSG00000130694	4
ENSMUSG00000130705	0
ENSMUSG00000130750	0
ENSMUSG00000130784	0
ENSMUSG00000130789	0
ENSMUSG00000130793	0
ENSMUSG00000130804	2
ENSMUSG00000130841	0
ENSMUSG00000130872	0
ENSMUSG00000085655	59
ENSMUSG00000130876	1
ENSMUSG00000105527	0
ENSMUSG00000130906	0
ENSMUSG00000086392	70
ENSMUSG00000130914	8
ENSMUSG00000130933	0
ENSMUSG00000106441	29
ENSMUSG00000130959	1
ENSMUSG00000130962	0
ENSMUSG00000130990	3
ENSMUSG00000130992	0
ENSMUSG00000131000	0
ENSMUSG00000131026	0
ENSMUSG00000131029	0
ENSMUSG00000131030	4
ENSMUSG00000052769	17
ENSMUSG00000131058	0
ENSMUSG00000131064	0
ENSMUSG00000131109	0
ENSMUSG00000131122	0
ENSMUSG00000131126	0
ENSMUSG00000131132	0
ENSMUSG00000102785	2
ENSMUSG00000131143	0
ENSMUSG00000131170	1
ENSMUSG00000131177	0
ENSMUSG00000131194	0
ENSMUSG00000131198	0
ENSMUSG00000131210	0
ENSMUSG00000131219	0
ENSMUSG00000131234	0
ENSMUSG00000131261	0
ENSMUSG00000131293	0
ENSMUSG00000131309	0
ENSMUSG00000131328	0
ENSMUSG00000131335	0
ENSMUSG00000131388	8
ENSMUSG00000131450	3
ENSMUSG00000131463	21
ENSMUSG00000131468	0
ENSMUSG00000106503	0
ENSMUSG00000131480	0
ENSMUSG00000131484	0
ENSMUSG00000131514	0
ENSMUSG00000131534	0
ENSMUSG00000131567	0
ENSMUSG00000131579	1
ENSMUSG00000131650	26
ENSMUSG00000131654	2
ENSMUSG00000131657	0
ENSMUSG00000131673	40
ENSMUSG00000131688	5
ENSMUSG00000131693	0
ENSMUSG00000131700	0
ENSMUSG00000131707	0
ENSMUSG00000086090	3
ENSMUSG00000131736	1
ENSMUSG00000131738	0
ENSMUSG00000131767	0
ENSMUSG00000131782	0
ENSMUSG00000131814	0
ENSMUSG00000120996	6
ENSMUSG00000131821	0
ENSMUSG00000131852	10
ENSMUSG00000131859	0
ENSMUSG00000131877	0
ENSMUSG00000093738	0
ENSMUSG00000131885	0
ENSMUSG00000037910	1
ENSMUSG00000131908	0
ENSMUSG00000104785	0
ENSMUSG00000132002	6
ENSMUSG00000074281	6
ENSMUSG00000132022	1
ENSMUSG00000121419	0
ENSMUSG00000097040	37
ENSMUSG00000132073	0
ENSMUSG00000132087	0
ENSMUSG00000100799	4
ENSMUSG00000132102	0
ENSMUSG00000132144	0
ENSMUSG00000132218	4
ENSMUSG00000104973	48
ENSMUSG00000132253	0
ENSMUSG00000132279	0
ENSMUSG00000132283	0
ENSMUSG00000132285	0
ENSMUSG00000132291	0
ENSMUSG00000132297	1
ENSMUSG00000105168	1
ENSMUSG00000132314	0
ENSMUSG00000132319	0
ENSMUSG00000132323	4
ENSMUSG00000093507	2
ENSMUSG00000132353	0
ENSMUSG00000132387	7
ENSMUSG00000106000	0
ENSMUSG00000132476	0
ENSMUSG00000085250	2
ENSMUSG00000132489	0
ENSMUSG00000132497	0
ENSMUSG00000106632	0
ENSMUSG00000121295	0
ENSMUSG00000132531	0
ENSMUSG00000106519	1
ENSMUSG00000132548	0
ENSMUSG00000132560	2
ENSMUSG00000132586	0
ENSMUSG00000132706	0
ENSMUSG00000132708	0
ENSMUSG00000109716	0
ENSMUSG00000097584	0
ENSMUSG00000132779	0
ENSMUSG00000086181	23
ENSMUSG00000132822	0
ENSMUSG00000132834	0
ENSMUSG00000086224	17
ENSMUSG00000132850	0
ENSMUSG00000132864	0
ENSMUSG00000132869	0
ENSMUSG00000120375	1
ENSMUSG00000105197	0
ENSMUSG00000132908	8
ENSMUSG00000132925	0
ENSMUSG00000132943	0
ENSMUSG00000132952	0
ENSMUSG00000132959	2
ENSMUSG00000132988	1
ENSMUSG00000133005	0
ENSMUSG00000133006	1
ENSMUSG00000099640	0
ENSMUSG00000133051	0
ENSMUSG00000133075	0
ENSMUSG00000102636	0
ENSMUSG00000133169	0
ENSMUSG00000133211	0
ENSMUSG00000133241	0
